name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
Ivy Homes,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Proptech,,FALSE,FALSE,FALSE,S,21,"Bengaluru, KA, India",India,0
Commery,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Marketplace,Proptech,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Konta.com,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Artifical Intelligence,Fintech,FALSE,TRUE,FALSE,S,21,"Monterrey, N.L., Mexico",Mexico,0
Tavus,B2B Software and Services,B2B Software and Services,B2B Software and Services,,SaaS,Generative AI,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Zen,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Digital Health,Consumer Health Services,TRUE,FALSE,FALSE,S,21,,Unspecified,0
Patterns,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Data Engineering,Developer Tools,FALSE,FALSE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Forage,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,GovTech,FALSE,TRUE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Nexus,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,Neobank,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Lariat Data,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Machine Learning,,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
Tablevibe,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Retail,E-commerce,FALSE,FALSE,FALSE,S,21,Remote,Singapore,0
DailyBot,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,SaaS,Developer Tools,FALSE,TRUE,FALSE,S,21,Remote,United States of America,0
RendaloMaq,Real Estate and Construction,Real Estate and Construction -> Construction,Real Estate and Construction,Construction,Construction,SaaS,FALSE,TRUE,FALSE,S,21,"Santiago, Santiago Metropolitan Region, Chile",Chile,0
Lago,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Fintech,FinOps,FALSE,FALSE,TRUE,S,21,"Paris, ÃŽle-de-France, France",France,0
Hypercore,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,SaaS,FALSE,FALSE,FALSE,S,21,"Tel Aviv-Yafo, Tel Aviv District, Israel",Israel,0
Union54,Financial Technology,Financial Technology,Financial Technology,,B2B,Fintech,TRUE,FALSE,TRUE,S,21,Remote,Zambia,0
StudyStream,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,S,21,Remote,United Kingdom,0
Abbot,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Customer Success,Developer Tools,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
InstaKin,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,Consumer,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
SnapCalorie,Consumer,Consumer,Consumer,,Artifical Intelligence,Computer Vision,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
Anakin,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,E-commerce,SaaS,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
Bite Ninja,B2B Software and Services,B2B Software and Services,B2B Software and Services,,SaaS,Artifical Intelligence,FALSE,FALSE,FALSE,S,21,"Memphis, TN, USA",United States of America,0
REPROSENT,Healthcare,Healthcare,Healthcare,,Telemedicine,Consumer Health Services,FALSE,FALSE,TRUE,S,21,Remote,United States of America,0
Epinoma,Healthcare,Healthcare,Healthcare,,Biotech,Synthetic Biology,FALSE,FALSE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Watu,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,E-commerce,SaaS,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
MadEats,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Ghost Kitchens,E-commerce,FALSE,FALSE,TRUE,S,21,"Makati, NCR, Philippines",Philippines,0
Sleek,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,Machine Learning,FALSE,FALSE,FALSE,S,21,"Toronto, ON, Canada",Canada,0
Keeper,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,SaaS,B2B,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Strive Math,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,S,21,Remote,Singapore,0
PlusIdentity,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Security,Identity,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
Cabal,B2B Software and Services,B2B Software and Services,B2B Software and Services,,SaaS,Community,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
V-Flow Medical,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Medical Devices,,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Kitchenful,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Grocery,Machine Learning,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
AppX,Education,Education,Education,,Education,SaaS,FALSE,FALSE,FALSE,S,21,"New Delhi, DL, India",India,0
Neodocs,Healthcare,Healthcare,Healthcare,,Medical Devices,Artifical Intelligence,FALSE,FALSE,FALSE,S,21,"MH, India",India,0
AlgoUniversity,Education,Education,Education,,Education,eLearning,FALSE,FALSE,FALSE,S,21,"Hyderabad, Telangana, India",India,0
Swipe,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Fintech,B2B,FALSE,FALSE,FALSE,S,21,"Hyderabad, Telangana, India",India,0
Echoes HQ,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",B2B,Developer Tools,FALSE,FALSE,FALSE,S,21,Remote,Netherlands,0
Advantage Club,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,HR Tech,Human Resources,FALSE,FALSE,TRUE,S,21,"San Francisco, CA, USA",United States of America,0
Nino Foods,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Ghost Kitchens,Delivery,FALSE,FALSE,FALSE,S,21,"MH, India",India,0
Rivia.AI,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Sales,B2B,FALSE,FALSE,FALSE,S,21,"Bengaluru, KA, India",India,0
BLUUMBIO,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Biotech,Sustainability,FALSE,FALSE,TRUE,S,21,"Berkeley, CA, USA",United States of America,0
Parallel Bio,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,AI-powered Drug Discovery,Biotech,FALSE,FALSE,TRUE,S,21,"Cambridge, MA, USA",United States of America,0
Zazos,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,SaaS,No-code,FALSE,TRUE,FALSE,S,21,"SÃ£o Paulo, SP, Brazil",Brazil,0
Instacrops,Industrials,Industrials -> Agriculture,Industrials,Agriculture,Agriculture,Sustainability,FALSE,FALSE,FALSE,S,21,"Santiago, Santiago Metropolitan Region, Chile",Chile,0
BoldVoice,Consumer,Consumer,Consumer,,Education,Speech Recognition,FALSE,FALSE,TRUE,S,21,"New York, NY, USA",United States of America,0
SalaryBook,B2B Software and Services,B2B Software and Services,B2B Software and Services,,SaaS,Fintech,FALSE,FALSE,TRUE,S,21,"Bengaluru, KA, India",India,0
Zeit Medical,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Medical Devices,Consumer Health Services,FALSE,FALSE,FALSE,S,21,"Redwood City, CA, USA",United States of America,0
Atmana,Consumer,Consumer,Consumer,,Mental Health Tech,,FALSE,FALSE,FALSE,S,21,Remote,India,0
ODWEN,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Warehouse Management Tech,B2B,FALSE,FALSE,FALSE,S,21,"Delhi, DL, India",India,0
Deed,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,SaaS,B2B,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
PropReturns,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Proptech,Marketplace,FALSE,FALSE,FALSE,S,21,"MH, India",India,0
Coulomb AI,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Climate,Electric Vehicles,FALSE,FALSE,TRUE,S,21,"Bengaluru, KA, India",India,0
Mailmodo,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,SaaS,,FALSE,FALSE,FALSE,S,21,Remote,India,0
Akudo,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,,FALSE,FALSE,TRUE,S,21,"Bengaluru, KA, India",India,0
Koshex,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Fintech,,FALSE,FALSE,FALSE,S,21,"Bengaluru, KA, India",India,0
RoverX,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Analytics,NFT,FALSE,FALSE,FALSE,S,21,"Bengaluru, KA, India",India,0
Kiddernet (prev Kalam Labs),Education,Education,Education,,Generative AI,Education,FALSE,FALSE,FALSE,S,21,India,India,0
FrontPage,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Fintech,Community,FALSE,FALSE,FALSE,S,21,"Bengaluru, KA, India",India,0
Levro,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,,FALSE,FALSE,TRUE,S,21,"San Francisco, CA, USA",United States of America,0
Ananya Health,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Hardware,Medical Devices,FALSE,FALSE,TRUE,S,21,"San Francisco, CA, USA",United States of America,0
Flowbo,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Creator Economy,Fintech,FALSE,FALSE,FALSE,S,21,"Los Angeles, CA, USA",United States of America,0
Buzzle,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",AI-Enhanced Learning,B2B,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
SolarMente,Consumer,Consumer,Consumer,,Climate,ClimateTech,FALSE,FALSE,FALSE,S,21,"Barcelona, CT, Spain",Spain,0
Catena Biosciences,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Biotech,Therapeutics,FALSE,TRUE,FALSE,S,21,"Berkeley, CA, USA",United States of America,0
Karbon Card,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,B2B,FALSE,FALSE,FALSE,S,21,"Bengaluru, KA, India",India,1
Goodkind,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Education,B2B,FALSE,FALSE,FALSE,S,21,"Toronto, ON, Canada",Canada,0
DolarApp,Financial Technology,Financial Technology,Financial Technology,,Fintech,Crypto / Web3,FALSE,FALSE,FALSE,S,21,Remote,Mexico,0
Fingo Africa,Financial Technology,Financial Technology,Financial Technology,,Neobank,,TRUE,FALSE,FALSE,S,21,"Nairobi, Nairobi County, Kenya",Kenya,0
Pabio,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,E-commerce,Housing,FALSE,FALSE,FALSE,S,21,Remote,Switzerland,0
Replo,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",E-commerce,SaaS,FALSE,FALSE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Rootly,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,B2B,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Potion,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Hard Tech,B2B,FALSE,FALSE,TRUE,S,21,"San Francisco, CA, USA",United States of America,0
Jestor,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,B2B,No-code,FALSE,TRUE,FALSE,S,21,Remote,United States of America,0
Flow Club,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Remote Work,Productivity,FALSE,FALSE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Concord Materials,Real Estate and Construction,Real Estate and Construction -> Construction,Real Estate and Construction,Construction,Enterprise,Insurance,FALSE,FALSE,FALSE,S,21,"New York, NY, USA",United States of America,0
Jupe,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Travel,Proptech,FALSE,TRUE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Baraka,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Fintech,,FALSE,FALSE,FALSE,S,21,"Dubai, United Arab Emirates",United Arab Emirates,0
Archbee,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,S,21,Remote,Remote,0
Varos,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Analytics,SaaS,FALSE,FALSE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Gobillion,Consumer,Consumer,Consumer,,E-commerce,,FALSE,FALSE,FALSE,S,21,"New Delhi, DL, India",India,0
Carbonfact,Industrials,Industrials -> Climate,Industrials,Climate,Sustainable Fashion,SaaS,FALSE,FALSE,FALSE,S,21,"Paris, ÃŽle-de-France, France",France,0
TAG,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,FinOps,Fintech,FALSE,FALSE,FALSE,S,21,"Islamabad, Islamabad Capital Territory, Pakistan",Pakistan,0
Abstra,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,Robotic Process Automation,FALSE,TRUE,FALSE,S,21,Remote,Brazil,0
Stipop,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",SaaS,B2B,FALSE,FALSE,FALSE,S,21,"Santa Monica, CA, USA",United States of America,0
Customily,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",SaaS,B2B,FALSE,TRUE,TRUE,S,21,Remote,United States of America,0
Deskimo,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,Marketplace,Proptech,FALSE,FALSE,FALSE,S,21,Remote,Singapore,0
Hive Health,Healthcare,Healthcare,Healthcare,,Health Insurance,Digital Health,FALSE,FALSE,TRUE,S,21,"NCR, Philippines",Philippines,0
Mindstate Design Labs,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,Mental Health Tech,Therapeutics,FALSE,FALSE,FALSE,S,21,"Pittsburgh, PA, USA",United States of America,0
Pipekit,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,AIOps,FALSE,FALSE,FALSE,S,21,Remote,United States of America,0
Superwall,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,Payments,FALSE,FALSE,FALSE,S,21,"San Francisco, CA, USA",United States of America,0
Odys Aviation,Industrials,Industrials -> Aviation and Space,Industrials,Aviation and Space,Hard Tech,Airplanes,FALSE,FALSE,FALSE,S,21,"Los Angeles, CA, USA",United States of America,0
Legion Health,Healthcare,Healthcare,Healthcare,,Telemedicine,Mental Health Tech,FALSE,FALSE,FALSE,S,21,"Austin, TX, USA",United States of America,0
Talus Bio,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,Biotech,Drug discovery,FALSE,FALSE,TRUE,S,21,"Seattle, WA, USA",United States of America,0
